Date,Sensex
21-03-2022,57292.48828
22-03-2022,57989.30078
23-03-2022,57684.82031
24-03-2022,57595.67969
25-03-2022,57362.19922
28-03-2022,57593.48828
29-03-2022,57943.64844
30-03-2022,58683.98828
31-03-2022,58568.51172
01-04-2022,59276.69141
04-04-2022,60611.73828
05-04-2022,60176.5
06-04-2022,59610.41016
07-04-2022,59034.94922
08-04-2022,59447.17969
11-04-2022,58964.57031
12-04-2022,58576.37109
13-04-2022,58338.92969
18-04-2022,57166.73828
19-04-2022,56463.14844
20-04-2022,57037.5
21-04-2022,57911.67969
22-04-2022,57197.14844
25-04-2022,56579.89063
26-04-2022,57356.60938
27-04-2022,56819.39063
28-04-2022,57521.05859
29-04-2022,57060.87109
02-05-2022,56975.98828
04-05-2022,55669.03125
05-05-2022,55702.23047
06-05-2022,54835.57813
09-05-2022,54470.67188
10-05-2022,54364.85156
11-05-2022,54088.39063
12-05-2022,52930.30859
13-05-2022,52793.62109
16-05-2022,52973.83984
17-05-2022,54318.46875
18-05-2022,54208.53125
19-05-2022,52792.23047
20-05-2022,54326.39063
23-05-2022,54288.60938
24-05-2022,54052.60938
25-05-2022,53749.26172
26-05-2022,54252.53125
27-05-2022,54884.66016
30-05-2022,55925.73828
31-05-2022,55566.41016
01-06-2022,55381.17188
02-06-2022,55818.10938
03-06-2022,55769.23047
06-06-2022,55675.32031
07-06-2022,55107.33984
08-06-2022,54892.48828
09-06-2022,55320.28125
10-06-2022,54303.44141
13-06-2022,52846.69922
14-06-2022,52693.57031
15-06-2022,52541.39063
16-06-2022,51495.78906
17-06-2022,51360.42188
20-06-2022,51597.83984
21-06-2022,52532.07031
22-06-2022,51822.53125
23-06-2022,52265.71875
24-06-2022,52727.98047
27-06-2022,53161.28125
28-06-2022,53177.44922
29-06-2022,53026.96875
30-06-2022,53018.94141
01-07-2022,52907.92969
04-07-2022,53234.76953
05-07-2022,53134.35156
06-07-2022,53750.96875
07-07-2022,54178.46094
08-07-2022,54481.83984
11-07-2022,54395.23047
12-07-2022,53886.60938
13-07-2022,53514.14844
14-07-2022,53416.14844
15-07-2022,53760.78125
18-07-2022,54521.14844
19-07-2022,54767.62109
20-07-2022,55397.53125
21-07-2022,55681.94922
22-07-2022,56072.23047
25-07-2022,55766.21875
26-07-2022,55268.48828
27-07-2022,55816.32031
28-07-2022,56857.78906
29-07-2022,57570.25
01-08-2022,58115.5
02-08-2022,58136.35938
03-08-2022,58350.53125
04-08-2022,58298.80078
05-08-2022,58387.92969
08-08-2022,58853.07031
10-08-2022,58817.28906
11-08-2022,59332.60156
12-08-2022,59462.78125
16-08-2022,59842.21094
17-08-2022,60260.12891
18-08-2022,60298
19-08-2022,59646.14844
22-08-2022,58773.87109
23-08-2022,59031.30078
24-08-2022,59085.42969
25-08-2022,58774.71875
26-08-2022,58833.87109
29-08-2022,57972.62109
30-08-2022,59537.07031
01-09-2022,58766.58984
02-09-2022,58803.32813
05-09-2022,59245.98047
06-09-2022,59196.98828
07-09-2022,59028.91016
08-09-2022,59688.21875
09-09-2022,59793.14063
12-09-2022,60115.12891
13-09-2022,60571.07813
14-09-2022,60346.96875
15-09-2022,59934.01172
16-09-2022,58840.78906
19-09-2022,59141.23047
20-09-2022,59719.73828
21-09-2022,59456.78125
22-09-2022,59119.71875
23-09-2022,58098.92188
26-09-2022,57145.21875
27-09-2022,57107.51953
28-09-2022,56598.28125
29-09-2022,56409.96094
30-09-2022,57426.92188
03-10-2022,56788.80859
04-10-2022,58065.46875
06-10-2022,58222.10156
07-10-2022,58191.28906
10-10-2022,57991.10938
11-10-2022,57147.32031
12-10-2022,57625.91016
13-10-2022,57235.32813
14-10-2022,57919.96875
17-10-2022,58410.98047
18-10-2022,58960.60156
19-10-2022,59107.19141
20-10-2022,59202.89844
21-10-2022,59307.14844
24-10-2022,59831.66016
25-10-2022,59543.96094
27-10-2022,59756.83984
28-10-2022,59959.85156
31-10-2022,60746.58984
01-11-2022,61121.35156
02-11-2022,60906.08984
03-11-2022,60836.41016
04-11-2022,60950.35938
07-11-2022,61185.14844
09-11-2022,61033.55078
10-11-2022,60613.69922
11-11-2022,61795.03906
14-11-2022,61624.14844
15-11-2022,61872.98828
16-11-2022,61980.71875
17-11-2022,61750.60156
18-11-2022,61663.48047
21-11-2022,61144.83984
22-11-2022,61418.96094
23-11-2022,61510.57813
24-11-2022,62272.67969
25-11-2022,62293.64063
28-11-2022,62504.80078
29-11-2022,62681.83984
30-11-2022,63099.64844
01-12-2022,63284.19141
02-12-2022,62868.5
05-12-2022,62834.60156
06-12-2022,62626.35938
07-12-2022,62410.67969
08-12-2022,62570.67969
09-12-2022,62181.67188
12-12-2022,62130.57031
13-12-2022,62533.30078
14-12-2022,62677.91016
15-12-2022,61799.03125
16-12-2022,61337.80859
19-12-2022,61806.19141
20-12-2022,61702.28906
21-12-2022,61067.23828
22-12-2022,60826.21875
23-12-2022,59845.28906
26-12-2022,60566.42188
27-12-2022,60927.42969
28-12-2022,60910.28125
29-12-2022,61133.87891
30-12-2022,60840.73828
02-01-2023,61167.78906
03-01-2023,61294.19922
04-01-2023,60657.44922
05-01-2023,60353.26953
06-01-2023,59900.37109
09-01-2023,60747.30859
10-01-2023,60115.48047
11-01-2023,60105.5
12-01-2023,59958.03125
13-01-2023,60261.17969
16-01-2023,60092.96875
17-01-2023,60655.71875
18-01-2023,61045.73828
19-01-2023,60858.42969
20-01-2023,60621.76953
23-01-2023,60941.67188
24-01-2023,60978.75
25-01-2023,60205.05859
27-01-2023,59330.89844
30-01-2023,59500.41016
31-01-2023,59549.89844
01-02-2023,59708.07813
02-02-2023,59932.23828
03-02-2023,60841.87891
06-02-2023,60506.89844
07-02-2023,60286.03906
08-02-2023,60663.78906
09-02-2023,60806.21875
10-02-2023,60682.69922
13-02-2023,60431.83984
14-02-2023,61032.26172
15-02-2023,61275.08984
16-02-2023,61319.51172
17-02-2023,61002.57031
20-02-2023,60691.53906
21-02-2023,60672.71875
22-02-2023,59744.98047
23-02-2023,59605.80078
24-02-2023,59463.92969
27-02-2023,59288.35156
28-02-2023,58962.12109
01-03-2023,59411.07813
02-03-2023,58909.35156
03-03-2023,59808.96875
06-03-2023,60224.46094
08-03-2023,60348.08984
09-03-2023,59806.28125
10-03-2023,59135.12891
13-03-2023,58237.85156
14-03-2023,57900.19141
15-03-2023,57555.89844
16-03-2023,57634.83984
17-03-2023,57989.89844
20-03-2023,57628.94922
21-03-2023,58074.67969
22-03-2023,58214.58984
23-03-2023,57925.28125
24-03-2023,57527.10156
27-03-2023,57653.85938
28-03-2023,57613.71875
29-03-2023,57960.08984
31-03-2023,58991.51953
03-04-2023,59106.44141
05-04-2023,59689.30859
06-04-2023,59832.96875
10-04-2023,59846.51172
11-04-2023,60157.71875
12-04-2023,60392.76953
13-04-2023,60431
17-04-2023,59910.75
18-04-2023,59727.01172
19-04-2023,59567.80078
20-04-2023,59632.35156
21-04-2023,59655.05859
24-04-2023,60056.10156
25-04-2023,60130.71094
26-04-2023,60300.57813
27-04-2023,60649.37891
28-04-2023,61112.44141
02-05-2023,61354.71094
03-05-2023,61193.30078
04-05-2023,61749.25
05-05-2023,61054.28906
08-05-2023,61764.25
09-05-2023,61761.32813
10-05-2023,61940.19922
11-05-2023,61904.51953
12-05-2023,62027.89844
15-05-2023,62345.71094
16-05-2023,61932.46875
17-05-2023,61560.64063
18-05-2023,61431.73828
19-05-2023,61729.67969
22-05-2023,61963.67969
23-05-2023,61981.78906
24-05-2023,61773.78125
25-05-2023,61872.62109
26-05-2023,62501.69141
29-05-2023,62846.37891
30-05-2023,62969.12891
31-05-2023,62622.23828
01-06-2023,62428.53906
02-06-2023,62547.10938
05-06-2023,62787.46875
06-06-2023,62792.87891
07-06-2023,63142.96094
08-06-2023,62848.64063
09-06-2023,62625.62891
12-06-2023,62724.71094
13-06-2023,63143.16016
14-06-2023,63228.51172
15-06-2023,62917.62891
16-06-2023,63384.57813
19-06-2023,63168.30078
20-06-2023,63327.69922
21-06-2023,63523.14844
22-06-2023,63238.89063
23-06-2023,62979.37109
26-06-2023,62970
27-06-2023,63416.03125
28-06-2023,63915.42188
30-06-2023,64718.55859
03-07-2023,65205.05078
04-07-2023,65479.05078
05-07-2023,65446.03906
06-07-2023,65785.64063
07-07-2023,65280.44922
10-07-2023,65344.17188
11-07-2023,65617.84375
12-07-2023,65393.89844
13-07-2023,65558.89063
14-07-2023,66060.89844
17-07-2023,66589.92969
18-07-2023,66795.14063
19-07-2023,67097.4375
20-07-2023,67571.89844
21-07-2023,66684.25781
24-07-2023,66384.78125
25-07-2023,66355.71094
26-07-2023,66707.20313
27-07-2023,66266.82031
28-07-2023,66160.20313
31-07-2023,66527.67188
01-08-2023,66459.3125
02-08-2023,65782.78125
03-08-2023,65240.67969
04-08-2023,65721.25
07-08-2023,65953.47656
08-08-2023,65846.5
09-08-2023,65995.8125
10-08-2023,65688.17969
11-08-2023,65322.64844
14-08-2023,65401.92188
16-08-2023,65539.42188
17-08-2023,65151.01953
18-08-2023,64948.66016
21-08-2023,65216.08984
22-08-2023,65220.03125
23-08-2023,65433.30078
24-08-2023,65252.33984
25-08-2023,64886.51172
28-08-2023,64996.60156
29-08-2023,65075.82031
30-08-2023,65087.25
31-08-2023,64831.41016
01-09-2023,65387.16016
04-09-2023,65628.14063
05-09-2023,65780.25781
06-09-2023,65880.52344
07-09-2023,66265.5625
08-09-2023,66598.90625
11-09-2023,67127.07813
12-09-2023,67221.13281
13-09-2023,67466.99219
14-09-2023,67519
15-09-2023,67838.63281
18-09-2023,67596.84375
20-09-2023,66800.84375
21-09-2023,66230.24219
22-09-2023,66009.14844
25-09-2023,66023.6875
26-09-2023,65945.46875
27-09-2023,66118.6875
28-09-2023,65508.32031
29-09-2023,65828.40625
03-10-2023,65512.10156
04-10-2023,65226.03906
05-10-2023,65631.57031
06-10-2023,65995.63281
09-10-2023,65512.39063
10-10-2023,66079.35938
11-10-2023,66473.04688
12-10-2023,66408.39063
13-10-2023,66282.74219
16-10-2023,66166.92969
17-10-2023,66428.09375
18-10-2023,65877.02344
19-10-2023,65629.24219
20-10-2023,65397.62109
23-10-2023,64571.87891
25-10-2023,64049.05859
26-10-2023,63148.14844
27-10-2023,63782.80078
30-10-2023,64112.64844
31-10-2023,63874.92969
01-11-2023,63591.32813
02-11-2023,64080.89844
03-11-2023,64363.78125
06-11-2023,64958.69141
07-11-2023,64942.39844
08-11-2023,64975.60938
09-11-2023,64832.19922
10-11-2023,64904.67969
13-11-2023,64933.87109
15-11-2023,65675.92969
16-11-2023,65982.47656
17-11-2023,65794.72656
20-11-2023,65655.14844
21-11-2023,65930.77344
22-11-2023,66023.24219
23-11-2023,66017.8125
24-11-2023,65970.03906
28-11-2023,66174.20313
29-11-2023,66901.90625
30-11-2023,66988.4375
01-12-2023,67481.1875
04-12-2023,68865.11719
05-12-2023,69296.14063
06-12-2023,69653.72656
07-12-2023,69521.6875
08-12-2023,69825.60156
11-12-2023,69928.53125
12-12-2023,69551.03125
13-12-2023,69584.60156
14-12-2023,70514.20313
15-12-2023,71483.75
18-12-2023,71315.09375
19-12-2023,71437.1875
20-12-2023,70506.3125
21-12-2023,70865.10156
22-12-2023,71106.96094
26-12-2023,71336.79688
27-12-2023,72038.42969
28-12-2023,72410.38281
